# Constructed from biom file
OTUID	W.R4.a	W.R1.b	W.R5.a	W.R2.b	W.R5.b	W.R1.a	W.R3.a	M.NF.R2.a	M.NF.R5.a	M.NF.R1.b	M.M.R3.a	M.M.R5.a	M.NF.R4.a	W.R3.b	M.NF.R3.b	M.M.R2.a	M.M.R1.a	M.M.R4.a
8d55c95b211292cb5e164fd8c709cdae	1849.0	2143.0	4413.0	8517.0	8528.0	23923.0	40422.0	139.0	2520.0	32240.0	10059.0	16814.0	1282.0	12817.0	3832.0	267.0	7995.0	1239.0
1568c382dfdc9a29e16d8e044ad039dc	840.0	947.0	1185.0	2866.0	2441.0	9635.0	17465.0	165.0	1145.0	12985.0	5015.0	8824.0	931.0	4020.0	1208.0	128.0	5916.0	714.0
edd05b5c78f506851115b516892b3321	75.0	4.0	19.0	13.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
496c01a2e30342ff7aaf6228a24141e0	67.0	81.0	10.0	121.0	13.0	37.0	17.0	48173.0	48468.0	17976.0	4336.0	1781.0	25236.0	25.0	3831.0	2251.0	14988.0	10379.0
6bcbc03ea3130fc01eb5f2a77e60b8fa	65.0	75.0	2201.0	105.0	28435.0	76.0	14112.0	33627.0	52032.0	31644.0	54200.0	35485.0	58384.0	6300.0	49249.0	57338.0	37905.0	14754.0
a582d19f5a58573484cd7a82cf6b756d	46.0	40.0	13.0	27.0	15.0	228.0	0.0	6.0	0.0	42.0	14.0	61.0	7.0	0.0	11.0	0.0	0.0	9.0
0517dd3827f3076011e2035e4bbcbef4	31.0	0.0	0.0	0.0	91.0	11.0	528.0	4.0	0.0	0.0	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0
896708d8d4bb01f4dca260fe17782550	27.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ae8eb5a965deabf47e2dcdb04517335	25.0	44.0	59.0	258.0	81.0	29.0	2770.0	11758.0	14533.0	2623.0	4885.0	6815.0	6809.0	10565.0	6619.0	10923.0	9528.0	20295.0
6569dcc6221d9026df90c177a91ae9cf	23.0	9.0	13.0	55.0	52.0	157.0	403.0	0.0	17.0	289.0	82.0	187.0	17.0	94.0	14.0	3.0	113.0	10.0
3a45fdff4786216a28342b8e851dc839	18.0	0.0	0.0	0.0	82.0	110.0	0.0	158.0	151.0	94.0	820.0	74.0	334.0	0.0	171.0	28.0	1075.0	226.0
e99c2ea9485600bf1ae121e20732c389	18.0	0.0	7.0	0.0	0.0	0.0	577.0	0.0	0.0	0.0	0.0	0.0	26.0	7832.0	0.0	0.0	3.0	2.0
eed1f9a521815b467d138ea9f683ecc9	17.0	0.0	3.0	96.0	66.0	473.0	1455.0	1.0	7.0	46.0	40.0	30.0	6.0	640.0	3.0	0.0	16.0	2.0
b2fcff7ebc948f19ef2150dafd793b43	13.0	121.0	32.0	1350.0	150.0	110.0	2191.0	10122.0	6380.0	2927.0	3598.0	13604.0	11134.0	4184.0	6208.0	23230.0	7502.0	1825.0
560cc6c18c7bafc27fb47e92d448c647	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f01ff5c98275ee5d960a97414b6724f3	11.0	2.0	7.0	1205.0	65.0	20.0	9.0	8947.0	4988.0	313.0	2358.0	2157.0	4951.0	7.0	7006.0	1979.0	14840.0	6682.0
f87e3ca379dda00d05daf700cf5e2dd9	6.0	312.0	2.0	1147.0	13.0	83.0	378.0	4051.0	3987.0	1465.0	1820.0	995.0	5060.0	1957.0	2082.0	2370.0	3941.0	1249.0
9791a3b687526c560a9682156cdcc482	5.0	5.0	11.0	7.0	5.0	3.0	19.0	11.0	21.0	17.0	12.0	58.0	24.0	12.0	15.0	53.0	14.0	82.0
ba51be816310281357fd90ec5bbe72b2	5.0	10.0	6.0	32.0	14.0	86.0	196.0	0.0	13.0	0.0	54.0	73.0	10.0	32.0	5.0	0.0	52.0	7.0
e85dd3c2f913d341feb3179c0c15a912	5.0	2.0	12.0	6.0	11.0	11.0	15.0	12.0	9.0	15.0	16.0	20.0	22.0	11.0	21.0	5.0	166.0	51.0
5d226546175496fdc69deb3f27ddac3e	3.0	2.0	7.0	0.0	4.0	2.0	2.0	0.0	4.0	0.0	4.0	6.0	52.0	4.0	5.0	2.0	9.0	0.0
8dac0880092e0c709a8167a95538ac96	3.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	9.0	5.0	2.0	0.0	6.0	3.0	0.0	9.0
4bb9211080f09fac98854305793c6583	3.0	3.0	4.0	3.0	5.0	5.0	6.0	7.0	9.0	6.0	9.0	11.0	7.0	2.0	8.0	11.0	14.0	37.0
498c260bb4a4becbb22208d9ab311fe2	3.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	2.0	3.0	0.0	3.0	11.0
b4a2be3fe0a167fb406182b2d1b9eb21	3.0	0.0	0.0	0.0	0.0	0.0	0.0	705.0	809.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
634a6866d71b8e23eefea6c3356f6613	3.0	0.0	1.0	0.0	0.0	0.0	2.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9aa32449e3f638cd49b469edc522c9f8	3.0	0.0	2.0	0.0	2.0	0.0	2.0	3.0	3.0	5.0	11.0	2.0	2.0	3.0	3.0	6.0	6.0	5.0
6e3da7e0ba7dd9d9025fe19e0fbe1297	2.0	4.0	2.0	4.0	0.0	2.0	3.0	2.0	2.0	0.0	0.0	3.0	2.0	4.0	0.0	6.0	6.0	4.0
81a8074b25b1ce82b80a19c8f747bc24	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
69d58c308f4cc6711b5605671fbdee79	2.0	0.0	0.0	0.0	2.0	0.0	0.0	663.0	65.0	0.0	0.0	894.0	0.0	0.0	0.0	1528.0	3.0	0.0
db4c49cc27c5e8f03846c6b87a5f8a07	2.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
d59fab44f4f05d1aa01ae6e093d55da6	2.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0
6e80e329c7480f08d576a8eb30641e18	2.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0
ea19bb9efdcc21ac95717c6706bc6c1e	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0
8c41cbbd671f8700c38a4c995590ef78	2.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	3.0	0.0	2.0	3.0	3.0	2.0	0.0	0.0	0.0	0.0
a9e34665362e693aade6a6d60b9ee131	2.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	7.0	6.0	4.0	2.0	0.0	0.0	0.0	5.0
ed18437ea7fda11dc8907294b5eff16b	2.0	2.0	3.0	0.0	7.0	0.0	5.0	3.0	2.0	5.0	2.0	2.0	5.0	2.0	8.0	4.0	5.0	10.0
febbe90b1a948b54fe9de91e1b7cb714	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	6.0	0.0	2.0	0.0	2.0	0.0	3.0
d757d275faf147c73b6c15f041156131	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0
c5c326f939df2cb8f87f9c1de0f4dafa	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	0.0	28.0	3.0
180b8d9d19276aa5f2f90511e122bffa	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	5.0	3.0	0.0	0.0	0.0	3.0	3.0
d0839fcf5be376d1d90745456161b4ec	2.0	43.0	31.0	96.0	0.0	12.0	2.0	1589.0	1454.0	2213.0	22222.0	1284.0	9525.0	12.0	158.0	2253.0	3035.0	13.0
830488aece85a8452d3635ef1c65588f	2.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	2.0
b5b0aa8c399a86f5a76140640cc4c839	2.0	0.0	0.0	0.0	1.0	0.0	3.0	3.0	0.0	4.0	0.0	0.0	3.0	2.0	0.0	1.0	19.0	0.0
54a531e4bb8bb384519769a68641d4cb	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0
975c3401bf8cb52fcce4ebfca3c2b037	2.0	0.0	3.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	1.0	6.0	3.0	0.0	2.0	2.0	6.0	2.0
1cdc2c8ed6f26a1c61c77b501fa64763	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	5.0	4.0	0.0	0.0	5.0	0.0	2.0	4.0
1626b05477a955e44b6f1533b2b2f0e9	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	4.0	3.0	0.0	5.0	0.0	6.0	11.0
0f678d30c722258992e6328fa2d408d7	0.0	173.0	1.0	0.0	0.0	0.0	235.0	133.0	55.0	102.0	120.0	337.0	32.0	637.0	142.0	927.0	1336.0	38.0
b930f1ec795b13d428c635db8e255140	0.0	66.0	2.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	1200.0	0.0	0.0	0.0	1412.0	0.0	3077.0	656.0
eae8efd9a6a1e69017e684901894ce77	0.0	45.0	0.0	0.0	114.0	15.0	14.0	611.0	543.0	55.0	344.0	43.0	203.0	0.0	695.0	10.0	190.0	538.0
81b63342682798aac6d7662de54df6ad	0.0	26.0	0.0	25.0	66.0	164.0	0.0	40.0	55.0	53.0	20.0	0.0	57.0	0.0	20.0	0.0	79.0	24.0
82f7527ef752352b113a18c2f2335b87	0.0	16.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ff98974a896fac60fbee3c1f70514be2	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c505d47e385d8d7ef35cf54f500f3907	0.0	12.0	2.0	0.0	2.0	0.0	10.0	788.0	6763.0	12012.0	2006.0	0.0	0.0	0.0	0.0	0.0	0.0	7669.0
1a7ee9f0164f53d4013f3f0e1a0ee7af	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3bf668f2da34fc95fdad1d6ddf85fbf0	0.0	9.0	0.0	9.0	0.0	0.0	0.0	11.0	9.0	11.0	2.0	0.0	14.0	0.0	9.0	1.0	7.0	0.0
947b1ccfe355d8947d8d0db393fba5da	0.0	6.0	0.0	64.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	0.0
913ab26e7bb2a664caf1a40409b3f7b9	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	2307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89692ee8b2b119483daa54747d2aa5f0	0.0	3.0	2.0	0.0	1.0	7.0	1389.0	0.0	0.0	821.0	1759.0	4053.0	0.0	12981.0	0.0	6467.0	854.0	7318.0
616e77884b99bb68244e29f91c191381	0.0	3.0	0.0	38.0	0.0	21.0	125.0	30.0	19.0	64.0	65.0	136.0	0.0	245.0	59.0	125.0	59.0	161.0
c105acc6fe7a240a44ad954515eeb910	0.0	3.0	0.0	0.0	0.0	0.0	8.0	0.0	12.0	1653.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7585.0
1bd99decf0d44b2241ef6afdc99694a6	0.0	2.0	3.0	0.0	0.0	0.0	4.0	4.0	2.0	0.0	4.0	2.0	0.0	3.0	0.0	0.0	1.0	4.0
a968e2e152258f582b85dae39c2e3f1c	0.0	2.0	5.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	2.0	5.0	2.0	0.0	3.0	0.0	0.0	0.0
4810b6f952e804624950fe0ffb6b481a	0.0	2.0	0.0	0.0	0.0	0.0	9.0	2064.0	17574.0	8.0	1447.0	51.0	770.0	0.0	163.0	25.0	685.0	1278.0
b60d0d8f4679e520156472e49c50cd83	0.0	2.0	3.0	0.0	2.0	0.0	4.0	0.0	3.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	1.0	0.0
698a6dec7e68092a0c5cb7e2612ed105	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0
7e5ebb771cb5ce9f5c94d9d1ff110cf2	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	3.0	4.0	0.0	0.0	38.0	12.0
95129dab762aad3a557dd65327817fa9	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0
4ce994e1b80cac80b50a36cfb62e793b	0.0	2.0	2.0	0.0	3.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	14.0
27e9be213861177cc571cc762cb6be7b	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	6.0
b66d7457fc8b6975f24b6cc1370f20a4	0.0	2.0	0.0	0.0	0.0	0.0	0.0	17.0	7.0	6.0	0.0	0.0	11.0	0.0	14.0	0.0	30.0	3.0
6a62a01531798d395bf71d65afb454d0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	3.0	0.0	0.0	2.0	0.0	0.0	17.0
3600d6d908db4f9cfbc6f3a829e29fdf	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	1348.0	1548.0	5167.0	0.0	0.0	0.0	5278.0	155.0	0.0
186a46ce64be3fd77ac34461984706e7	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0	4.0	23.0	0.0	26.0	19.0	4.0	0.0
806f255666f09c62ea13b4d76f85db35	0.0	2.0	5.0	0.0	5.0	2.0	3.0	6.0	3.0	6.0	4.0	3.0	12.0	0.0	7.0	4.0	1.0	15.0
66714b4f04dfbe69f4cfc109abbdeaaf	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0
43be842175a1a661ab2107d06408a667	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0
8e6058e5bab90e2c1466f23cbea526be	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	3.0	2.0	2.0	0.0	2.0
84db2791c04d3d2593075856a7f26fcf	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
2a50bb6f1c0d69048b6de7f089d2e640	0.0	1.0	0.0	0.0	4.0	0.0	0.0	294.0	1168.0	2664.0	615.0	1061.0	2317.0	0.0	4128.0	907.0	0.0	3350.0
1e929c56562e823fdb08d77504746cd1	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	9.0
0fd51a9a7f46ebbe93527bc86c6d16aa	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8ffb042aeecc6d2760244904e7d02d1	0.0	0.0	40.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	7.0	2.0	0.0	16.0	8.0	29.0	6.0
1838e79d298cd9bdbd0eba83c8f099ad	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92ba15b2cd8fd50562f279311027131f	0.0	0.0	22.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	1.0	0.0	33.0	4.0
cfc2dc7f8c0740f7678172ae7c17c4fe	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d191aee15bfe9dbeb6149caafd7eff07	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	23.0	0.0	4.0
c2997c9513e2ca26d48c00c1592f81b5	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0585fde5a60ed28adad5ae144f99599	0.0	0.0	7.0	2.0	0.0	3.0	4.0	0.0	8.0	0.0	8.0	12.0	5.0	6.0	3.0	3.0	7.0	4.0
8b443dfb680d63630a2208761c301032	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1759.0	4005.0	0.0	502.0	0.0	13.0	0.0	10.0	4.0
ce0fc09fccff7e4091dac1a7735f010f	0.0	0.0	5.0	0.0	0.0	4.0	3.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	5.0	5.0	9.0	0.0
efacdfb5b9b7fa2a0f2936016568be38	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	3.0	62.0	2.0	2.0	10.0
3d387ca6b6180dd0db6e3cf357c15826	0.0	0.0	4.0	0.0	0.0	3.0	0.0	14.0	10.0	27.0	16.0	6.0	3.0	3.0	9.0	2.0	8.0	56.0
de73580d5b7e9bcc3b01c5fe7a45cc08	0.0	0.0	4.0	0.0	0.0	1.0	3.0	5.0	5.0	3.0	1.0	7.0	5.0	5.0	0.0	4.0	3.0	7.0
bf4e22994768c5b2bbfe04a8070c6ca6	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0
c9279cd2dd04e04003e74314ca6c8def	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0	3.0	3.0	7.0	0.0	4.0	2.0	8.0	0.0	0.0	6.0
b3bc8aab50589cd596d458f00ce684e0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	11.0	0.0	2.0	0.0	4.0	6.0
bd63a0de8fd8acbf9484c74abbb34ec7	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	2.0
83f6d774086a6d8ce6d01216b51643d3	0.0	0.0	3.0	0.0	4.0	0.0	0.0	4.0	3.0	7.0	15.0	3.0	6.0	2.0	17.0	11.0	6.0	33.0
3dfccf521f1060534bb9665ab10b5881	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	44.0	29.0	30.0	43.0	0.0	103.0	24.0	69.0	6.0
3ad69485c6780f99d4c0621d1987e107	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	0.0	2.0	3.0	3.0
d4be7c2409fc692446a7f8ba6c503295	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	4.0	1.0
e7ce3b358c56338d7995a85c21137ee0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	5.0	8.0	191.0	1166.0	26.0	3.0	0.0	184.0	31.0	485.0	2539.0
46f7e9b9199b9b73fe908210eed067cf	0.0	0.0	2.0	0.0	2.0	0.0	2.0	3.0	5.0	2.0	7.0	5.0	2.0	0.0	2.0	3.0	2.0	5.0
119f3da978cda7e49cd3cc3a22686beb	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	24.0	2.0	0.0	0.0	0.0	2.0	0.0	68.0	1.0
b64ebededc148b2b1f07364095b82b3f	0.0	0.0	2.0	0.0	0.0	2.0	3.0	3.0	4.0	0.0	4.0	4.0	0.0	4.0	2.0	1.0	0.0	1.0
ca81fb4f2ba9bf358a6a2ea80e9e43b8	0.0	0.0	2.0	0.0	2.0	0.0	9840.0	0.0	0.0	0.0	0.0	0.0	1.0	1320.0	0.0	0.0	0.0	0.0
7523c94e1537a3afce499ed081b5ec90	0.0	0.0	2.0	0.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	4.0
7fcc235bacb9a38b03f2b04bca258502	0.0	0.0	2.0	2.0	0.0	0.0	0.0	2.0	3.0	14.0	0.0	2.0	3.0	2.0	2.0	0.0	5.0	14.0
2a3d6a607ceca3505b0a39df1321d412	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	4.0	0.0	3.0	0.0	4.0	8.0
3a3e45556287b9c56fa5d4245fc8efb5	0.0	0.0	2.0	0.0	0.0	0.0	698.0	4.0	0.0	0.0	0.0	0.0	19.0	6272.0	0.0	0.0	0.0	0.0
1f01d987658b8b3fb669249648f3c191	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	2.0
dcad253037c2b88a92b625caed5cfa6b	0.0	0.0	2.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	4.0	0.0	0.0
52a57ae779000e4e9e4cf1e2cf8b6394	0.0	0.0	2.0	0.0	0.0	0.0	0.0	40.0	4.0	28.0	41.0	46.0	0.0	0.0	19.0	47.0	69.0	186.0
c285e8cb566298e62854743866557f1b	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	5.0	9.0	0.0	0.0	0.0	0.0	0.0
159aa4f26d7ae4777eb7da475d1483e5	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	2.0	0.0	7.0	2.0	0.0	2.0
8ec660c61f326b97237439fc6dbdc348	0.0	0.0	2.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	3.0
63ea4d93ed6f42226d4134efd0f85b31	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	61.0	3.0	0.0	0.0	91.0	4.0	355.0
9770aeea499e0753726951e2e4b0bf91	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0
e2659f032d032514c6fb9d8587cee5b6	0.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0	2.0
1f53ec51d19a70323f499cd4f892b95d	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	2.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0
7bc0c1ede8d01de2ca140980ceeb47cd	0.0	0.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	3.0	2.0	0.0	4.0	1.0	3.0	0.0	0.0	0.0
4144e2629012d38c1db8aa2054a63133	0.0	0.0	0.0	5060.0	0.0	0.0	0.0	0.0	0.0	490.0	0.0	0.0	0.0	0.0	14.0	8.0	0.0	1.0
e531e253041d76c33622c7b1a2c1fa58	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	73.0
140b1fd4f3931f02b5f2f4c668513824	0.0	0.0	0.0	108.0	80.0	0.0	2.0	4.0	0.0	11.0	3.0	10.0	14.0	57.0	10.0	9.0	32.0	17.0
90876138b143a99cece03a5c56cb74d7	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a3fbdb0cefec7d9fe32680a34bc5de9	0.0	0.0	0.0	79.0	0.0	11.0	7.0	67.0	10.0	6.0	0.0	2.0	22.0	70.0	0.0	7.0	6.0	11.0
500facf1195a7589ae812162a121258b	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	1.0	191.0	0.0	58.0
fa0c3667989b05155805d2e5d8fc6429	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	28.0	0.0	0.0	0.0	58.0	12.0	37.0
bef5a2042ab190d4221463fc4ede742e	0.0	0.0	0.0	36.0	0.0	0.0	0.0	223.0	320.0	93.0	133.0	22.0	174.0	0.0	354.0	18.0	319.0	1241.0
f38375b3fc686ebe4d9bd88c54071423	0.0	0.0	0.0	33.0	0.0	0.0	0.0	139.0	95.0	2.0	23.0	1.0	83.0	0.0	96.0	4.0	153.0	11.0
8b549490a55cfc1670f1756acafef5a0	0.0	0.0	0.0	32.0	55.0	67.0	0.0	23.0	26.0	262.0	15.0	96.0	593.0	0.0	298.0	80.0	893.0	46.0
ce2fad074637565a19101df7ce4df1e1	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7730cd9c8c1b75ed76c633d284385e65	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196c07aaa37bd51a7a0fde5b3ebe9dd6	0.0	0.0	0.0	19.0	0.0	0.0	0.0	2.0	22.0	0.0	454.0	0.0	38.0	0.0	90.0	0.0	0.0	46.0
9feb2160b9892198fb4e5887118983b5	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a7f408dd235b05951b74b38c5cdd6a6	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	39.0	0.0
823c2676fa36384ddb8a7e0cb249a709	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	56.0	0.0	3.0	57.0
29592c954f1160aecaa1040e9545448b	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	713.0	2049.0	245.0	0.0	7.0	2523.0	345.0	1427.0
c918b245999e44d36f6450e16d12a6d6	0.0	0.0	0.0	3.0	0.0	0.0	708.0	0.0	0.0	0.0	0.0	305.0	23.0	8725.0	0.0	332.0	195.0	4.0
e3e582caf4d32d095cec954a979f855b	0.0	0.0	0.0	3.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	4581.0	0.0	0.0	1440.0	6124.0	0.0	0.0
efead019ee4f35de11e2b447a5a40adc	0.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17f245b892bf6984ad1dd1afe01c72ae	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
63858ea11af66524e12722f669faea18	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	5.0
